Ship Mode,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
Second Class,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Binders,36.672,2,0.2,11.46
Standard Class,Corporate,United States,Los Angeles,California,90008,West,Technology,Phones,88.752,3,0.2,11.094
Standard Class,Corporate,United States,Los Angeles,California,90004,West,Office Supplies,Labels,8.67,3,0.0,4.0749
First Class,Consumer,United States,Westminster,California,92683,West,Technology,Phones,31.968,4,0.2,2.3976
Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Paper,25.92,4,0.0,12.4416
Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Paper,40.46,7,0.0,19.8254
Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Storage,33.87,3,0.0,8.8062
Standard Class,Home Office,United States,Los Angeles,California,90008,West,Technology,Phones,1212.848,7,0.2,106.1242
Standard Class,Home Office,United States,Los Angeles,California,90008,West,Technology,Accessories,89.97,3,0.0,37.7874
Standard Class,Home Office,United States,Los Angeles,California,90008,West,Furniture,Furnishings,42.6,3,0.0,16.614
First Class,Home Office,United States,San Francisco,California,94122,West,Office Supplies,Binders,18.16,5,0.2,6.583
Standard Class,Home Office,United States,Los Angeles,California,90045,West,Technology,Phones,33.52,2,0.2,3.352
Standard Class,Home Office,United States,Los Angeles,California,90045,West,Furniture,Furnishings,9.94,2,0.0,3.0814
Standard Class,Home Office,United States,Los Angeles,California,90004,West,Office Supplies,Art,6.72,4,0.0,3.36
Standard Class,Home Office,United States,Los Angeles,California,90004,West,Furniture,Tables,1004.976,6,0.2,-175.8708
First Class,Consumer,United States,Los Angeles,California,90036,West,Furniture,Furnishings,8.36,2,0.0,3.0096
Standard Class,Corporate,United States,Pomona,California,91767,West,Office Supplies,Art,385.6,8,0.0,111.824
Standard Class,Corporate,United States,Pomona,California,91767,West,Office Supplies,Art,35.82,9,0.0,11.8206
Second Class,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Binders,21.336,7,0.2,7.7343
Standard Class,Home Office,United States,Laguna Niguel,California,92677,West,Furniture,Bookcases,203.983,2,0.15,16.7986
Standard Class,Home Office,United States,San Diego,California,92024,West,Office Supplies,Binders,82.896,3,0.2,29.0136
Standard Class,Home Office,United States,San Diego,California,92024,West,Office Supplies,Paper,34.24,4,0.0,16.0928
Standard Class,Consumer,United States,San Diego,California,92024,West,Office Supplies,Paper,111.96,2,0.0,54.8604
Standard Class,Home Office,United States,San Francisco,California,94109,West,Office Supplies,Labels,18.9,6,0.0,9.072
Same Day,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Paper,122.97,3,0.0,60.2553
First Class,Consumer,United States,Los Angeles,California,90004,West,Furniture,Chairs,603.92,5,0.2,-67.941
First Class,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Envelopes,21.84,3,0.0,10.4832
First Class,Consumer,United States,Los Angeles,California,90004,West,Technology,Accessories,29.99,1,0.0,6.2979
First Class,Consumer,United States,Los Angeles,California,90004,West,Furniture,Chairs,381.44,2,0.2,23.84
Same Day,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Paper,13.44,3,0.0,6.5856
Second Class,Consumer,United States,Los Angeles,California,90049,West,Technology,Phones,39.96,5,0.2,12.987
Second Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Art,5.46,3,0.0,1.5288
Second Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Art,73.2,5,0.0,21.228
Second Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Binders,5.84,1,0.2,1.971
Second Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Paper,22.72,4,0.0,10.224
Second Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Binders,9.336,3,0.2,3.2676
Standard Class,Corporate,United States,Los Angeles,California,90008,West,Furniture,Bookcases,290.666,2,0.15,27.3568
Standard Class,Corporate,United States,Los Angeles,California,90008,West,Technology,Phones,201.584,2,0.2,20.1584
Standard Class,Corporate,United States,Los Angeles,California,90008,West,Technology,Phones,83.984,2,0.2,31.494
Standard Class,Corporate,United States,Oakland,California,94601,West,Office Supplies,Storage,1000.02,7,0.0,290.0058
Standard Class,Consumer,United States,Los Angeles,California,90049,West,Technology,Phones,675.96,5,0.2,84.495
Standard Class,Consumer,United States,Los Angeles,California,90049,West,Technology,Accessories,1265.85,3,0.0,556.974
Same Day,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Paper,109.92,2,0.0,53.8608
Same Day,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Paper,13.36,2,0.0,6.4128
Standard Class,Consumer,United States,Los Angeles,California,90045,West,Technology,Phones,160.776,3,0.2,10.0485
Standard Class,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Storage,104.28,3,0.0,26.07
Standard Class,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Paper,17.94,3,0.0,8.7906
Second Class,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Paper,18.97,1,0.0,9.1056
Standard Class,Corporate,United States,San Francisco,California,94110,West,Furniture,Furnishings,14.82,3,0.0,6.2244
Standard Class,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Appliances,106.96,2,0.0,31.0184
Standard Class,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Labels,21.56,7,0.0,10.3488
Standard Class,Home Office,United States,San Diego,California,92037,West,Office Supplies,Fasteners,12.35,5,0.0,5.8045
Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Labels,43.86,6,0.0,20.6142
Standard Class,Consumer,United States,San Francisco,California,94122,West,Technology,Phones,148.48,2,0.2,16.704
Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Paper,7.42,2,0.0,3.71
Standard Class,Consumer,United States,San Francisco,California,94122,West,Furniture,Chairs,71.992,1,0.2,-0.8999
Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Art,19.9,5,0.0,6.567
Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Appliances,1702.12,14,0.0,510.636
Standard Class,Consumer,United States,San Francisco,California,94110,West,Furniture,Bookcases,307.666,2,0.15,-14.4784
Standard Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Storage,31.44,3,0.0,8.4888
Standard Class,Corporate,United States,San Francisco,California,94122,West,Technology,Accessories,17.9,2,0.0,3.401
Standard Class,Corporate,United States,San Francisco,California,94122,West,Technology,Accessories,129.45,5,0.0,46.602
Standard Class,Home Office,United States,San Diego,California,92037,West,Office Supplies,Labels,20.88,8,0.0,9.6048
First Class,Consumer,United States,Oakland,California,94601,West,Furniture,Furnishings,9.46,2,0.0,3.6894
First Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Storage,559.62,9,0.0,151.0974
First Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Paper,109.92,2,0.0,53.8608
First Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Paper,8.56,2,0.0,3.852
Standard Class,Consumer,United States,San Diego,California,92105,West,Furniture,Bookcases,411.332,4,0.15,-4.8392
Standard Class,Consumer,United States,San Diego,California,92105,West,Office Supplies,Binders,28.752,6,0.2,9.7038
Standard Class,Consumer,United States,San Diego,California,92105,West,Furniture,Bookcases,293.199,3,0.15,-20.6964
Standard Class,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Paper,368.91,9,0.0,180.7659
Standard Class,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Art,14.7,5,0.0,6.615
Standard Class,Consumer,United States,San Jose,California,95123,West,Furniture,Furnishings,215.65,5,0.0,73.321
First Class,Corporate,United States,Los Angeles,California,90049,West,Technology,Phones,2575.944,7,0.2,257.5944
First Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Paper,45.36,7,0.0,21.7728
First Class,Corporate,United States,Los Angeles,California,90049,West,Technology,Accessories,254.24,7,0.0,76.272
Standard Class,Corporate,United States,Los Angeles,California,90045,West,Furniture,Tables,170.136,3,0.2,-8.5068
Second Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Labels,9.96,2,0.0,4.5816
Same Day,Corporate,United States,Los Angeles,California,90004,West,Furniture,Chairs,362.352,3,0.2,27.1764
Same Day,Corporate,United States,Los Angeles,California,90004,West,Office Supplies,Binders,7.184,2,0.2,2.245
Standard Class,Corporate,United States,Los Angeles,California,90032,West,Office Supplies,Art,14.52,3,0.0,4.7916
Standard Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Art,99.2,5,0.0,25.792
Standard Class,Corporate,United States,San Francisco,California,94122,West,Furniture,Chairs,801.568,2,0.2,50.098
Standard Class,Corporate,United States,San Francisco,California,94122,West,Furniture,Tables,272.848,1,0.2,27.2848
Standard Class,Consumer,United States,Los Angeles,California,90049,West,Furniture,Chairs,393.568,4,0.2,-44.2764
Standard Class,Consumer,United States,Los Angeles,California,90049,West,Technology,Phones,302.376,3,0.2,22.6782
Second Class,Consumer,United States,San Francisco,California,94122,West,Furniture,Furnishings,31.56,3,0.0,10.4148
Standard Class,Corporate,United States,Huntington Beach,California,92646,West,Office Supplies,Paper,10.56,2,0.0,4.752
Standard Class,Corporate,United States,Huntington Beach,California,92646,West,Office Supplies,Art,3.38,1,0.0,1.2506
First Class,Corporate,United States,Los Angeles,California,90008,West,Furniture,Furnishings,136.92,4,0.0,41.076
Standard Class,Corporate,United States,Los Angeles,California,90008,West,Technology,Accessories,99.39,3,0.0,40.7499
Second Class,Consumer,United States,San Diego,California,92024,West,Office Supplies,Paper,92.94,3,0.0,41.823
Standard Class,Corporate,United States,San Francisco,California,94110,West,Technology,Accessories,199.98,2,0.0,69.993
Standard Class,Consumer,United States,Los Angeles,California,90045,West,Technology,Phones,177.48,3,0.2,19.9665
Standard Class,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Paper,244.55,5,0.0,114.9385
Standard Class,Corporate,United States,San Francisco,California,94109,West,Technology,Accessories,166.16,8,0.0,59.8176
Second Class,Home Office,United States,San Francisco,California,94109,West,Furniture,Furnishings,14.73,3,0.0,4.8609
Second Class,Corporate,United States,Brentwood,California,94513,West,Office Supplies,Appliances,320.88,6,0.0,93.0552
Second Class,Corporate,United States,Brentwood,California,94513,West,Furniture,Furnishings,23.88,3,0.0,10.5072
Second Class,Corporate,United States,Brentwood,California,94513,West,Office Supplies,Paper,26.76,4,0.0,12.3096
Standard Class,Consumer,United States,Pasadena,California,91104,West,Technology,Accessories,199.95,5,0.0,21.9945
Standard Class,Consumer,United States,Pasadena,California,91104,West,Office Supplies,Art,41.86,7,0.0,14.2324
Standard Class,Consumer,United States,San Bernardino,California,92404,West,Office Supplies,Binders,17.568,2,0.2,6.3684
Standard Class,Consumer,United States,San Bernardino,California,92404,West,Office Supplies,Labels,14.62,2,0.0,6.8714
Standard Class,Consumer,United States,San Bernardino,California,92404,West,Office Supplies,Supplies,33.36,4,0.0,8.6736
Standard Class,Consumer,United States,San Bernardino,California,92404,West,Office Supplies,Paper,40.14,6,0.0,19.6686
Second Class,Consumer,United States,Fresno,California,93727,West,Office Supplies,Binders,239.12,5,0.2,77.714
Second Class,Home Office,United States,Lancaster,California,93534,West,Office Supplies,Binders,33.024,2,0.2,11.5584
Second Class,Home Office,United States,Lancaster,California,93534,West,Office Supplies,Binders,67.136,4,0.2,23.4976
Standard Class,Corporate,United States,San Diego,California,92105,West,Office Supplies,Binders,57.504,6,0.2,20.1264
Standard Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Fasteners,11.34,3,0.0,5.2164
Standard Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Storage,80.3,5,0.0,20.878
Standard Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Binders,15.968,2,0.2,5.3892
Standard Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Paper,64.74,13,0.0,30.4278
Standard Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Binders,19.296,3,0.2,6.03
Standard Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Storage,405.64,4,0.0,12.1692
Standard Class,Corporate,United States,Los Angeles,California,90049,West,Furniture,Chairs,146.352,3,0.2,-9.147
Standard Class,Corporate,United States,Los Angeles,California,90049,West,Technology,Accessories,251.91,9,0.0,47.8629
Standard Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Art,12.39,3,0.0,3.717
Standard Class,Consumer,United States,Pomona,California,91767,West,Technology,Accessories,199.96,4,0.0,69.986
Standard Class,Consumer,United States,Pomona,California,91767,West,Furniture,Tables,710.832,3,0.2,-97.7394
Standard Class,Consumer,United States,Ontario,California,91761,West,Furniture,Chairs,283.92,5,0.2,-46.137
Second Class,Home Office,United States,Brentwood,California,94513,West,Technology,Accessories,59.97,3,0.0,13.7931
Second Class,Home Office,United States,Brentwood,California,94513,West,Technology,Phones,761.544,7,0.2,66.6351
Standard Class,Consumer,United States,San Francisco,California,94122,West,Furniture,Furnishings,58.2,3,0.0,28.518
Standard Class,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Paper,37.44,6,0.0,16.848
Standard Class,Corporate,United States,Rancho Cucamonga,California,91730,West,Office Supplies,Labels,5.76,2,0.0,2.6496
Same Day,Consumer,United States,Redlands,California,92374,West,Office Supplies,Paper,19.98,1,0.0,9.3906
Same Day,Consumer,United States,Redlands,California,92374,West,Office Supplies,Binders,398.352,3,0.2,124.485
Same Day,Consumer,United States,Redlands,California,92374,West,Office Supplies,Art,5.04,3,0.0,1.26
Same Day,Consumer,United States,Redlands,California,92374,West,Office Supplies,Fasteners,17.45,5,0.0,8.027
